MATCHUP,GAME_ID,SEASON,GAME_DATE,HOME_TEAM_NICKNAME,HOME_TEAM_ID,AWAY_TEAM_NICKNAME,AWAY_TEAM_ID
04/09/2023 Hawks at Celtics,0022201216,2022-23,2023-04-09, Celtics,1610612738, Hawks,1610612737
04/07/2023 76ers at Hawks,0022201205,2022-23,2023-04-07, Hawks,1610612737, 76ers,1610612755
04/05/2023 Wizards at Hawks,0022201191,2022-23,2023-04-05, Hawks,1610612737, Wizards,1610612764
04/04/2023 Hawks at Bulls,0022201182,2022-23,2023-04-04, Bulls,1610612741, Hawks,1610612737
04/02/2023 Mavericks at Hawks,0022201167,2022-23,2023-04-02, Hawks,1610612737, Mavericks,1610612742
03/31/2023 Hawks at Nets,0022201153,2022-23,2023-03-31, Nets,1610612751, Hawks,1610612737
03/28/2023 Cavaliers at Hawks,0022201131,2022-23,2023-03-28, Hawks,1610612737, Cavaliers,1610612739
03/26/2023 Grizzlies at Hawks,0022201115,2022-23,2023-03-26, Hawks,1610612737, Grizzlies,1610612763
03/25/2023 Pacers at Hawks,0022201107,2022-23,2023-03-25, Hawks,1610612737, Pacers,1610612754
03/22/2023 Hawks at Timberwolves,0022201090,2022-23,2023-03-22, Timberwolves,1610612750, Hawks,1610612737
03/21/2023 Pistons at Hawks,0022201078,2022-23,2023-03-21, Hawks,1610612737, Pistons,1610612765
03/19/2023 Hawks at Spurs,0022201065,2022-23,2023-03-19, Spurs,1610612759, Hawks,1610612737
03/17/2023 Warriors at Hawks,0022201048,2022-23,2023-03-17, Hawks,1610612737, Warriors,1610612744
03/13/2023 Timberwolves at Hawks,0022201021,2022-23,2023-03-13, Hawks,1610612737, Timberwolves,1610612750
03/11/2023 Celtics at Hawks,0022201008,2022-23,2023-03-11, Hawks,1610612737, Celtics,1610612738
03/10/2023 Hawks at Wizards,0022200999,2022-23,2023-03-10, Wizards,1610612764, Hawks,1610612737
03/08/2023 Hawks at Wizards,0022200985,2022-23,2023-03-08, Wizards,1610612764, Hawks,1610612737
03/06/2023 Hawks at Heat,0022200974,2022-23,2023-03-06, Heat,1610612748, Hawks,1610612737
03/04/2023 Hawks at Heat,0022200958,2022-23,2023-03-04, Heat,1610612748, Hawks,1610612737
03/03/2023 Trail Blazers at Hawks,0022200947,2022-23,2023-03-03, Hawks,1610612737, Trail Blazers,1610612757
02/28/2023 Wizards at Hawks,0022200923,2022-23,2023-02-28, Hawks,1610612737, Wizards,1610612764
02/26/2023 Nets at Hawks,0022200911,2022-23,2023-02-26, Hawks,1610612737, Nets,1610612751
02/24/2023 Cavaliers at Hawks,0022200896,2022-23,2023-02-24, Hawks,1610612737, Cavaliers,1610612739
02/15/2023 Knicks at Hawks,0022200876,2022-23,2023-02-15, Hawks,1610612737, Knicks,1610612752
02/13/2023 Hawks at Hornets,0022200857,2022-23,2023-02-13, Hornets,1610612766, Hawks,1610612737
02/11/2023 Spurs at Hawks,0022200850,2022-23,2023-02-11, Hawks,1610612737, Spurs,1610612759
02/09/2023 Suns at Hawks,0022200832,2022-23,2023-02-09, Hawks,1610612737, Suns,1610612756
02/07/2023 Hawks at Pelicans,0022200818,2022-23,2023-02-07, Pelicans,1610612740, Hawks,1610612737
02/04/2023 Hawks at Nuggets,0022200801,2022-23,2023-02-04, Nuggets,1610612743, Hawks,1610612737
02/03/2023 Hawks at Jazz,0022200792,2022-23,2023-02-03, Jazz,1610612762, Hawks,1610612737
02/01/2023 Hawks at Suns,0022200777,2022-23,2023-02-01, Suns,1610612756, Hawks,1610612737
01/30/2023 Hawks at Trail Blazers,0022200763,2022-23,2023-01-30, Trail Blazers,1610612757, Hawks,1610612737
01/28/2023 Clippers at Hawks,0022200745,2022-23,2023-01-28, Hawks,1610612737, Clippers,1610612746
01/25/2023 Hawks at Thunder,0022200725,2022-23,2023-01-25, Thunder,1610612760, Hawks,1610612737
01/23/2023 Hawks at Bulls,0022200708,2022-23,2023-01-23, Bulls,1610612741, Hawks,1610612737
01/21/2023 Hornets at Hawks,0022200694,2022-23,2023-01-21, Hawks,1610612737, Hornets,1610612766
01/20/2023 Knicks at Hawks,0022200684,2022-23,2023-01-20, Hawks,1610612737, Knicks,1610612752
01/18/2023 Hawks at Mavericks,0022200670,2022-23,2023-01-18, Mavericks,1610612742, Hawks,1610612737
01/16/2023 Heat at Hawks,0022200661,2022-23,2023-01-16, Hawks,1610612737, Heat,1610612748
01/14/2023 Hawks at Raptors,0022200644,2022-23,2023-01-14, Raptors,1610612761, Hawks,1610612737
01/13/2023 Hawks at Pacers,0022200633,2022-23,2023-01-13, Pacers,1610612754, Hawks,1610612737
01/11/2023 Bucks at Hawks,0022200620,2022-23,2023-01-11, Hawks,1610612737, Bucks,1610612749
01/08/2023 Hawks at Clippers,0022200604,2022-23,2023-01-08, Clippers,1610612746, Hawks,1610612737
01/06/2023 Hawks at Lakers,0022200590,2022-23,2023-01-06, Lakers,1610612747, Hawks,1610612737
01/04/2023 Hawks at Kings,0022200575,2022-23,2023-01-04, Kings,1610612758, Hawks,1610612737
01/02/2023 Hawks at Warriors,0022200558,2022-23,2023-01-02, Warriors,1610612744, Hawks,1610612737
12/30/2022 Lakers at Hawks,0022200530,2022-23,2022-12-30, Hawks,1610612737, Lakers,1610612747
12/28/2022 Nets at Hawks,0022200517,2022-23,2022-12-28, Hawks,1610612737, Nets,1610612751
12/27/2022 Hawks at Pacers,0022200508,2022-23,2022-12-27, Pacers,1610612754, Hawks,1610612737
12/23/2022 Pistons at Hawks,0022200481,2022-23,2022-12-23, Hawks,1610612737, Pistons,1610612765
12/21/2022 Bulls at Hawks,0022200468,2022-23,2022-12-21, Hawks,1610612737, Bulls,1610612741
12/19/2022 Magic at Hawks,0022200454,2022-23,2022-12-19, Hawks,1610612737, Magic,1610612753
12/16/2022 Hawks at Hornets,0022200428,2022-23,2022-12-16, Hornets,1610612766, Hawks,1610612737
12/14/2022 Hawks at Magic,0022200416,2022-23,2022-12-14, Magic,1610612753, Hawks,1610612737
12/12/2022 Hawks at Grizzlies,0022200404,2022-23,2022-12-12, Grizzlies,1610612763, Hawks,1610612737
12/11/2022 Bulls at Hawks,0022200400,2022-23,2022-12-11, Hawks,1610612737, Bulls,1610612741
12/09/2022 Hawks at Nets,0022200380,2022-23,2022-12-09, Nets,1610612751, Hawks,1610612737
12/07/2022 Hawks at Knicks,0022200365,2022-23,2022-12-07, Knicks,1610612752, Hawks,1610612737
12/05/2022 Thunder at Hawks,0022200354,2022-23,2022-12-05, Hawks,1610612737, Thunder,1610612760
12/02/2022 Nuggets at Hawks,0022200327,2022-23,2022-12-02, Hawks,1610612737, Nuggets,1610612743
11/30/2022 Hawks at Magic,0022200313,2022-23,2022-11-30, Magic,1610612753, Hawks,1610612737
11/28/2022 Hawks at 76ers,0022200299,2022-23,2022-11-28, 76ers,1610612755, Hawks,1610612737
11/27/2022 Heat at Hawks,0022200293,2022-23,2022-11-27, Hawks,1610612737, Heat,1610612748
11/25/2022 Hawks at Rockets,0022200278,2022-23,2022-11-25, Rockets,1610612745, Hawks,1610612737
11/23/2022 Kings at Hawks,0022200263,2022-23,2022-11-23, Hawks,1610612737, Kings,1610612758
11/21/2022 Hawks at Cavaliers,0022200248,2022-23,2022-11-21, Cavaliers,1610612739, Hawks,1610612737
11/19/2022 Raptors at Hawks,0022200235,2022-23,2022-11-19, Hawks,1610612737, Raptors,1610612761
11/16/2022 Celtics at Hawks,0022200214,2022-23,2022-11-16, Hawks,1610612737, Celtics,1610612738
11/14/2022 Hawks at Bucks,0022200204,2022-23,2022-11-14, Bucks,1610612749, Hawks,1610612737
11/12/2022 Hawks at 76ers,0022200188,2022-23,2022-11-12, 76ers,1610612755, Hawks,1610612737
11/10/2022 76ers at Hawks,0022200173,2022-23,2022-11-10, Hawks,1610612737, 76ers,1610612755
11/09/2022 Jazz at Hawks,0022200162,2022-23,2022-11-09, Hawks,1610612737, Jazz,1610612762
11/07/2022 Bucks at Hawks,0022200149,2022-23,2022-11-07, Hawks,1610612737, Bucks,1610612749
11/05/2022 Pelicans at Hawks,0022200134,2022-23,2022-11-05, Hawks,1610612737, Pelicans,1610612740
11/02/2022 Hawks at Knicks,0022200110,2022-23,2022-11-02, Knicks,1610612752, Hawks,1610612737
10/31/2022 Hawks at Raptors,0022200099,2022-23,2022-10-31, Raptors,1610612761, Hawks,1610612737
10/29/2022 Hawks at Bucks,0022200085,2022-23,2022-10-29, Bucks,1610612749, Hawks,1610612737
10/28/2022 Hawks at Pistons,0022200070,2022-23,2022-10-28, Pistons,1610612765, Hawks,1610612737
10/26/2022 Hawks at Pistons,0022200057,2022-23,2022-10-26, Pistons,1610612765, Hawks,1610612737
10/23/2022 Hornets at Hawks,0022200038,2022-23,2022-10-23, Hawks,1610612737, Hornets,1610612766
10/21/2022 Magic at Hawks,0022200020,2022-23,2022-10-21, Hawks,1610612737, Magic,1610612753
10/19/2022 Rockets at Hawks,0022200005,2022-23,2022-10-19, Hawks,1610612737, Rockets,1610612745
04/07/2023 Raptors at Celtics,0022201206,2022-23,2023-04-07, Celtics,1610612738, Raptors,1610612761
04/05/2023 Raptors at Celtics,0022201192,2022-23,2023-04-05, Celtics,1610612738, Raptors,1610612761
04/04/2023 Celtics at 76ers,0022201181,2022-23,2023-04-04, 76ers,1610612755, Celtics,1610612738
03/31/2023 Jazz at Celtics,0022201152,2022-23,2023-03-31, Celtics,1610612738, Jazz,1610612762
03/30/2023 Celtics at Bucks,0022201146,2022-23,2023-03-30, Bucks,1610612749, Celtics,1610612738
03/28/2023 Celtics at Wizards,0022201130,2022-23,2023-03-28, Wizards,1610612764, Celtics,1610612738
03/26/2023 Spurs at Celtics,0022201116,2022-23,2023-03-26, Celtics,1610612738, Spurs,1610612759
03/24/2023 Pacers at Celtics,0022201097,2022-23,2023-03-24, Celtics,1610612738, Pacers,1610612754
03/21/2023 Celtics at Kings,0022201081,2022-23,2023-03-21, Kings,1610612758, Celtics,1610612738
03/18/2023 Celtics at Jazz,0022201062,2022-23,2023-03-18, Jazz,1610612762, Celtics,1610612738
03/17/2023 Celtics at Trail Blazers,0022201053,2022-23,2023-03-17, Trail Blazers,1610612757, Celtics,1610612738
03/15/2023 Celtics at Timberwolves,0022201039,2022-23,2023-03-15, Timberwolves,1610612750, Celtics,1610612738
03/13/2023 Celtics at Rockets,0022201024,2022-23,2023-03-13, Rockets,1610612745, Celtics,1610612738
03/08/2023 Trail Blazers at Celtics,0022200986,2022-23,2023-03-08, Celtics,1610612738, Trail Blazers,1610612757
03/06/2023 Celtics at Cavaliers,0022200971,2022-23,2023-03-06, Cavaliers,1610612739, Celtics,1610612738
03/05/2023 Knicks at Celtics,0022200969,2022-23,2023-03-05, Celtics,1610612738, Knicks,1610612752
03/03/2023 Nets at Celtics,0022200948,2022-23,2023-03-03, Celtics,1610612738, Nets,1610612751
03/01/2023 Cavaliers at Celtics,0022200935,2022-23,2023-03-01, Celtics,1610612738, Cavaliers,1610612739
02/27/2023 Celtics at Knicks,0022200921,2022-23,2023-02-27, Knicks,1610612752, Celtics,1610612738
02/25/2023 Celtics at 76ers,0022200908,2022-23,2023-02-25, 76ers,1610612755, Celtics,1610612738
02/23/2023 Celtics at Pacers,0022200887,2022-23,2023-02-23, Pacers,1610612754, Celtics,1610612738
02/15/2023 Pistons at Celtics,0022200877,2022-23,2023-02-15, Celtics,1610612738, Pistons,1610612765
02/14/2023 Celtics at Bucks,0022200869,2022-23,2023-02-14, Bucks,1610612749, Celtics,1610612738
02/12/2023 Grizzlies at Celtics,0022200855,2022-23,2023-02-12, Celtics,1610612738, Grizzlies,1610612763
02/10/2023 Hornets at Celtics,0022200838,2022-23,2023-02-10, Celtics,1610612738, Hornets,1610612766
02/08/2023 76ers at Celtics,0022200824,2022-23,2023-02-08, Celtics,1610612738, 76ers,1610612755
02/06/2023 Celtics at Pistons,0022200808,2022-23,2023-02-06, Pistons,1610612765, Celtics,1610612738
02/03/2023 Suns at Celtics,0022200788,2022-23,2023-02-03, Celtics,1610612738, Suns,1610612756
02/01/2023 Nets at Celtics,0022200772,2022-23,2023-02-01, Celtics,1610612738, Nets,1610612751
01/28/2023 Lakers at Celtics,0022200749,2022-23,2023-01-28, Celtics,1610612738, Lakers,1610612747
01/26/2023 Knicks at Celtics,0022200730,2022-23,2023-01-26, Celtics,1610612738, Knicks,1610612752
01/24/2023 Celtics at Heat,0022200714,2022-23,2023-01-24, Heat,1610612748, Celtics,1610612738
01/23/2023 Celtics at Magic,0022200707,2022-23,2023-01-23, Magic,1610612753, Celtics,1610612738
01/21/2023 Celtics at Raptors,0022200692,2022-23,2023-01-21, Raptors,1610612761, Celtics,1610612738
01/19/2023 Warriors at Celtics,0022200679,2022-23,2023-01-19, Celtics,1610612738, Warriors,1610612744
01/16/2023 Celtics at Hornets,0022200656,2022-23,2023-01-16, Hornets,1610612766, Celtics,1610612738
01/14/2023 Celtics at Hornets,0022200642,2022-23,2023-01-14, Hornets,1610612766, Celtics,1610612738
01/12/2023 Celtics at Nets,0022200627,2022-23,2023-01-12, Nets,1610612751, Celtics,1610612738
01/11/2023 Pelicans at Celtics,0022200621,2022-23,2023-01-11, Celtics,1610612738, Pelicans,1610612740
01/09/2023 Bulls at Celtics,0022200606,2022-23,2023-01-09, Celtics,1610612738, Bulls,1610612741
01/07/2023 Celtics at Spurs,0022200591,2022-23,2023-01-07, Spurs,1610612759, Celtics,1610612738
01/05/2023 Celtics at Mavericks,0022200577,2022-23,2023-01-05, Mavericks,1610612742, Celtics,1610612738
01/03/2023 Celtics at Thunder,0022200562,2022-23,2023-01-03, Thunder,1610612760, Celtics,1610612738
01/01/2023 Celtics at Nuggets,0022200549,2022-23,2023-01-01, Nuggets,1610612743, Celtics,1610612738
12/29/2022 Clippers at Celtics,0022200525,2022-23,2022-12-29, Celtics,1610612738, Clippers,1610612746
12/27/2022 Rockets at Celtics,0022200507,2022-23,2022-12-27, Celtics,1610612738, Rockets,1610612745
12/25/2022 Bucks at Celtics,0022200495,2022-23,2022-12-25, Celtics,1610612738, Bucks,1610612749
12/23/2022 Timberwolves at Celtics,0022200482,2022-23,2022-12-23, Celtics,1610612738, Timberwolves,1610612750
12/21/2022 Pacers at Celtics,0022200469,2022-23,2022-12-21, Celtics,1610612738, Pacers,1610612754
12/18/2022 Magic at Celtics,0022200445,2022-23,2022-12-18, Celtics,1610612738, Magic,1610612753
12/16/2022 Magic at Celtics,0022200430,2022-23,2022-12-16, Celtics,1610612738, Magic,1610612753
12/13/2022 Celtics at Lakers,0022200413,2022-23,2022-12-13, Lakers,1610612747, Celtics,1610612738
12/12/2022 Celtics at Clippers,0022200408,2022-23,2022-12-12, Clippers,1610612746, Celtics,1610612738
12/10/2022 Celtics at Warriors,0022200392,2022-23,2022-12-10, Warriors,1610612744, Celtics,1610612738
12/07/2022 Celtics at Suns,0022200373,2022-23,2022-12-07, Suns,1610612756, Celtics,1610612738
12/05/2022 Celtics at Raptors,0022200355,2022-23,2022-12-05, Raptors,1610612761, Celtics,1610612738
12/04/2022 Celtics at Nets,0022200346,2022-23,2022-12-04, Nets,1610612751, Celtics,1610612738
12/02/2022 Heat at Celtics,0022200328,2022-23,2022-12-02, Celtics,1610612738, Heat,1610612748
11/30/2022 Heat at Celtics,0022200314,2022-23,2022-11-30, Celtics,1610612738, Heat,1610612748
11/28/2022 Hornets at Celtics,0022200301,2022-23,2022-11-28, Celtics,1610612738, Hornets,1610612766
11/27/2022 Wizards at Celtics,0022200294,2022-23,2022-11-27, Celtics,1610612738, Wizards,1610612764
11/25/2022 Kings at Celtics,0022200275,2022-23,2022-11-25, Celtics,1610612738, Kings,1610612758
11/23/2022 Mavericks at Celtics,0022200264,2022-23,2022-11-23, Celtics,1610612738, Mavericks,1610612742
11/21/2022 Celtics at Bulls,0022200250,2022-23,2022-11-21, Bulls,1610612741, Celtics,1610612738
11/18/2022 Celtics at Pelicans,0022200231,2022-23,2022-11-18, Pelicans,1610612740, Celtics,1610612738
11/14/2022 Thunder at Celtics,0022200201,2022-23,2022-11-14, Celtics,1610612738, Thunder,1610612760
11/12/2022 Celtics at Pistons,0022200186,2022-23,2022-11-12, Pistons,1610612765, Celtics,1610612738
11/11/2022 Nuggets at Celtics,0022200176,2022-23,2022-11-11, Celtics,1610612738, Nuggets,1610612743
11/09/2022 Pistons at Celtics,0022200163,2022-23,2022-11-09, Celtics,1610612738, Pistons,1610612765
11/07/2022 Celtics at Grizzlies,0022200152,2022-23,2022-11-07, Grizzlies,1610612763, Celtics,1610612738
11/05/2022 Celtics at Knicks,0022200135,2022-23,2022-11-05, Knicks,1610612752, Celtics,1610612738
11/04/2022 Bulls at Celtics,0022200124,2022-23,2022-11-04, Celtics,1610612738, Bulls,1610612741
11/02/2022 Celtics at Cavaliers,0022200107,2022-23,2022-11-02, Cavaliers,1610612739, Celtics,1610612738
10/30/2022 Wizards at Celtics,0022200089,2022-23,2022-10-30, Celtics,1610612738, Wizards,1610612764
10/28/2022 Cavaliers at Celtics,0022200072,2022-23,2022-10-28, Celtics,1610612738, Cavaliers,1610612739
10/24/2022 Celtics at Bulls,0022200047,2022-23,2022-10-24, Bulls,1610612741, Celtics,1610612738
10/22/2022 Celtics at Magic,0022200030,2022-23,2022-10-22, Magic,1610612753, Celtics,1610612738
10/21/2022 Celtics at Heat,0022200022,2022-23,2022-10-21, Heat,1610612748, Celtics,1610612738
10/18/2022 76ers at Celtics,0022200001,2022-23,2022-10-18, Celtics,1610612738, 76ers,1610612755
04/09/2023 Hornets at Cavaliers,0022201218,2022-23,2023-04-09, Cavaliers,1610612739, Hornets,1610612766
04/06/2023 Cavaliers at Magic,0022201197,2022-23,2023-04-06, Magic,1610612753, Cavaliers,1610612739
04/04/2023 Cavaliers at Magic,0022201178,2022-23,2023-04-04, Magic,1610612753, Cavaliers,1610612739
04/02/2023 Pacers at Cavaliers,0022201173,2022-23,2023-04-02, Cavaliers,1610612739, Pacers,1610612754
03/31/2023 Knicks at Cavaliers,0022201154,2022-23,2023-03-31, Cavaliers,1610612739, Knicks,1610612752
03/26/2023 Rockets at Cavaliers,0022201117,2022-23,2023-03-26, Cavaliers,1610612739, Rockets,1610612745
03/23/2023 Cavaliers at Nets,0022201094,2022-23,2023-03-23, Nets,1610612751, Cavaliers,1610612739
03/21/2023 Cavaliers at Nets,0022201079,2022-23,2023-03-21, Nets,1610612751, Cavaliers,1610612739
03/17/2023 Wizards at Cavaliers,0022201049,2022-23,2023-03-17, Cavaliers,1610612739, Wizards,1610612764
03/15/2023 76ers at Cavaliers,0022201035,2022-23,2023-03-15, Cavaliers,1610612739, 76ers,1610612755
03/14/2023 Cavaliers at Hornets,0022201027,2022-23,2023-03-14, Hornets,1610612766, Cavaliers,1610612739
03/12/2023 Cavaliers at Hornets,0022201015,2022-23,2023-03-12, Hornets,1610612766, Cavaliers,1610612739
03/10/2023 Cavaliers at Heat,0022201000,2022-23,2023-03-10, Heat,1610612748, Cavaliers,1610612739
03/08/2023 Cavaliers at Heat,0022200987,2022-23,2023-03-08, Heat,1610612748, Cavaliers,1610612739
03/04/2023 Pistons at Cavaliers,0022200957,2022-23,2023-03-04, Cavaliers,1610612739, Pistons,1610612765
02/26/2023 Raptors at Cavaliers,0022200914,2022-23,2023-02-26, Cavaliers,1610612739, Raptors,1610612761
02/23/2023 Nuggets at Cavaliers,0022200886,2022-23,2023-02-23, Cavaliers,1610612739, Nuggets,1610612743
02/15/2023 Cavaliers at 76ers,0022200875,2022-23,2023-02-15, 76ers,1610612755, Cavaliers,1610612739
02/13/2023 Spurs at Cavaliers,0022200858,2022-23,2023-02-13, Cavaliers,1610612739, Spurs,1610612759
02/11/2023 Bulls at Cavaliers,0022200852,2022-23,2023-02-11, Cavaliers,1610612739, Bulls,1610612741
02/10/2023 Cavaliers at Pelicans,0022200842,2022-23,2023-02-10, Pelicans,1610612740, Cavaliers,1610612739
02/08/2023 Pistons at Cavaliers,0022200822,2022-23,2023-02-08, Cavaliers,1610612739, Pistons,1610612765
02/06/2023 Cavaliers at Wizards,0022200809,2022-23,2023-02-06, Wizards,1610612764, Cavaliers,1610612739
02/05/2023 Cavaliers at Pacers,0022200803,2022-23,2023-02-05, Pacers,1610612754, Cavaliers,1610612739
02/02/2023 Grizzlies at Cavaliers,0022200779,2022-23,2023-02-02, Cavaliers,1610612739, Grizzlies,1610612763
01/31/2023 Heat at Cavaliers,0022200764,2022-23,2023-01-31, Cavaliers,1610612739, Heat,1610612748
01/29/2023 Clippers at Cavaliers,0022200754,2022-23,2023-01-29, Cavaliers,1610612739, Clippers,1610612746
01/27/2023 Cavaliers at Thunder,0022200739,2022-23,2023-01-27, Thunder,1610612760, Cavaliers,1610612739
01/26/2023 Cavaliers at Rockets,0022200733,2022-23,2023-01-26, Rockets,1610612745, Cavaliers,1610612739
01/24/2023 Cavaliers at Knicks,0022200715,2022-23,2023-01-24, Knicks,1610612752, Cavaliers,1610612739
01/21/2023 Bucks at Cavaliers,0022200695,2022-23,2023-01-21, Cavaliers,1610612739, Bucks,1610612749
01/20/2023 Warriors at Cavaliers,0022200685,2022-23,2023-01-20, Cavaliers,1610612739, Warriors,1610612744
01/18/2023 Cavaliers at Grizzlies,0022200672,2022-23,2023-01-18, Grizzlies,1610612763, Cavaliers,1610612739
01/16/2023 Pelicans at Cavaliers,0022200658,2022-23,2023-01-16, Cavaliers,1610612739, Pelicans,1610612740
01/14/2023 Cavaliers at Timberwolves,0022200645,2022-23,2023-01-14, Timberwolves,1610612750, Cavaliers,1610612739
01/12/2023 Cavaliers at Trail Blazers,0022200631,2022-23,2023-01-12, Trail Blazers,1610612757, Cavaliers,1610612739
01/10/2023 Cavaliers at Jazz,0022200614,2022-23,2023-01-10, Jazz,1610612762, Cavaliers,1610612739
01/08/2023 Cavaliers at Suns,0022200603,2022-23,2023-01-08, Suns,1610612756, Cavaliers,1610612739
01/06/2023 Cavaliers at Nuggets,0022200588,2022-23,2023-01-06, Nuggets,1610612743, Cavaliers,1610612739
01/04/2023 Suns at Cavaliers,0022200565,2022-23,2023-01-04, Cavaliers,1610612739, Suns,1610612756
01/02/2023 Bulls at Cavaliers,0022200552,2022-23,2023-01-02, Cavaliers,1610612739, Bulls,1610612741
12/31/2022 Cavaliers at Bulls,0022200540,2022-23,2022-12-31, Bulls,1610612741, Cavaliers,1610612739
12/29/2022 Cavaliers at Pacers,0022200524,2022-23,2022-12-29, Pacers,1610612754, Cavaliers,1610612739
12/26/2022 Nets at Cavaliers,0022200498,2022-23,2022-12-26, Cavaliers,1610612739, Nets,1610612751
12/23/2022 Raptors at Cavaliers,0022200484,2022-23,2022-12-23, Cavaliers,1610612739, Raptors,1610612761
12/21/2022 Bucks at Cavaliers,0022200466,2022-23,2022-12-21, Cavaliers,1610612739, Bucks,1610612749
12/19/2022 Jazz at Cavaliers,0022200452,2022-23,2022-12-19, Cavaliers,1610612739, Jazz,1610612762
12/17/2022 Mavericks at Cavaliers,0022200440,2022-23,2022-12-17, Cavaliers,1610612739, Mavericks,1610612742
12/16/2022 Pacers at Cavaliers,0022200431,2022-23,2022-12-16, Cavaliers,1610612739, Pacers,1610612754
12/14/2022 Cavaliers at Mavericks,0022200421,2022-23,2022-12-14, Mavericks,1610612742, Cavaliers,1610612739
12/12/2022 Cavaliers at Spurs,0022200406,2022-23,2022-12-12, Spurs,1610612759, Cavaliers,1610612739
12/10/2022 Thunder at Cavaliers,0022200390,2022-23,2022-12-10, Cavaliers,1610612739, Thunder,1610612760
12/09/2022 Kings at Cavaliers,0022200381,2022-23,2022-12-09, Cavaliers,1610612739, Kings,1610612758
12/06/2022 Lakers at Cavaliers,0022200360,2022-23,2022-12-06, Cavaliers,1610612739, Lakers,1610612747
12/04/2022 Cavaliers at Knicks,0022200348,2022-23,2022-12-04, Knicks,1610612752, Cavaliers,1610612739
12/02/2022 Magic at Cavaliers,0022200330,2022-23,2022-12-02, Cavaliers,1610612739, Magic,1610612753
11/30/2022 76ers at Cavaliers,0022200312,2022-23,2022-11-30, Cavaliers,1610612739, 76ers,1610612755
11/28/2022 Cavaliers at Raptors,0022200303,2022-23,2022-11-28, Raptors,1610612761, Cavaliers,1610612739
11/27/2022 Cavaliers at Pistons,0022200295,2022-23,2022-11-27, Pistons,1610612765, Cavaliers,1610612739
11/25/2022 Cavaliers at Bucks,0022200280,2022-23,2022-11-25, Bucks,1610612749, Cavaliers,1610612739
11/23/2022 Trail Blazers at Cavaliers,0022200261,2022-23,2022-11-23, Cavaliers,1610612739, Trail Blazers,1610612757
11/20/2022 Heat at Cavaliers,0022200244,2022-23,2022-11-20, Cavaliers,1610612739, Heat,1610612748
11/18/2022 Hornets at Cavaliers,0022200225,2022-23,2022-11-18, Cavaliers,1610612739, Hornets,1610612766
11/16/2022 Cavaliers at Bucks,0022200216,2022-23,2022-11-16, Bucks,1610612749, Cavaliers,1610612739
11/13/2022 Timberwolves at Cavaliers,0022200193,2022-23,2022-11-13, Cavaliers,1610612739, Timberwolves,1610612750
11/11/2022 Cavaliers at Warriors,0022200182,2022-23,2022-11-11, Warriors,1610612744, Cavaliers,1610612739
11/09/2022 Cavaliers at Kings,0022200171,2022-23,2022-11-09, Kings,1610612758, Cavaliers,1610612739
11/07/2022 Cavaliers at Clippers,0022200158,2022-23,2022-11-07, Clippers,1610612746, Cavaliers,1610612739
11/06/2022 Cavaliers at Lakers,0022200140,2022-23,2022-11-06, Lakers,1610612747, Cavaliers,1610612739
11/04/2022 Cavaliers at Pistons,0022200120,2022-23,2022-11-04, Pistons,1610612765, Cavaliers,1610612739
10/30/2022 Knicks at Cavaliers,0022200090,2022-23,2022-10-30, Cavaliers,1610612739, Knicks,1610612752
10/26/2022 Magic at Cavaliers,0022200056,2022-23,2022-10-26, Cavaliers,1610612739, Magic,1610612753
10/23/2022 Wizards at Cavaliers,0022200039,2022-23,2022-10-23, Cavaliers,1610612739, Wizards,1610612764
10/22/2022 Cavaliers at Bulls,0022200032,2022-23,2022-10-22, Bulls,1610612741, Cavaliers,1610612739
10/19/2022 Cavaliers at Raptors,0022200008,2022-23,2022-10-19, Raptors,1610612761, Cavaliers,1610612739
04/09/2023 Pelicans at Timberwolves,0022201225,2022-23,2023-04-09, Timberwolves,1610612750, Pelicans,1610612740
04/07/2023 Knicks at Pelicans,0022201209,2022-23,2023-04-07, Pelicans,1610612740, Knicks,1610612752
04/05/2023 Grizzlies at Pelicans,0022201194,2022-23,2023-04-05, Pelicans,1610612740, Grizzlies,1610612763
04/04/2023 Kings at Pelicans,0022201185,2022-23,2023-04-04, Pelicans,1610612740, Kings,1610612758
04/01/2023 Clippers at Pelicans,0022201162,2022-23,2023-04-01, Pelicans,1610612740, Clippers,1610612746
03/30/2023 Pelicans at Nuggets,0022201147,2022-23,2023-03-30, Nuggets,1610612743, Pelicans,1610612740
03/28/2023 Pelicans at Warriors,0022201135,2022-23,2023-03-28, Warriors,1610612744, Pelicans,1610612740
03/27/2023 Pelicans at Trail Blazers,0022201127,2022-23,2023-03-27, Trail Blazers,1610612757, Pelicans,1610612740
03/25/2023 Pelicans at Clippers,0022201112,2022-23,2023-03-25, Clippers,1610612746, Pelicans,1610612740
03/23/2023 Hornets at Pelicans,0022201095,2022-23,2023-03-23, Pelicans,1610612740, Hornets,1610612766
03/21/2023 Spurs at Pelicans,0022201080,2022-23,2023-03-21, Pelicans,1610612740, Spurs,1610612759
03/19/2023 Pelicans at Rockets,0022201067,2022-23,2023-03-19, Rockets,1610612745, Pelicans,1610612740
03/17/2023 Pelicans at Rockets,0022201051,2022-23,2023-03-17, Rockets,1610612745, Pelicans,1610612740
03/14/2023 Lakers at Pelicans,0022201030,2022-23,2023-03-14, Pelicans,1610612740, Lakers,1610612747
