CITY,NICKNAME,TEAM_ID,W,L,W_HOME,L_HOME,W_ROAD,L_ROAD,TEAM_TURNOVERS,TEAM_REBOUNDS,GP,GS,ACTUAL_MINUTES,ACTUAL_SECONDS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,OFF_REB,DEF_REB,TOT_REB,AST,PF,STL,TOTAL_TURNOVERS,BLK,PTS,AVG_REB,AVG_PTS,DQ,OFFENSIVE_EFFICIENCY,SCORING_MARGIN,SEASON,GAME_DATE,GAME_ID
OPPONENTS, Pacers,1610612754,0,1,0,0,0,1,0,5,1,5,240,0,43,90,0.478,12,39,0.308,15,21,0.714,8,33,46,27,25,8,13,5,113,46.0,113.0,0,0.5737704918032787,-6.0,2022-23,2023-01-11,0022200622
Toronto,Raptors,1610612761,0,1,0,1,0,0,0,3,1,5,240,0,35,83,0.422,10,29,0.345,28,35,0.8,12,34,49,22,23,7,7,3,108,49.0,108.0,0,0.57,-4.0,2022-23,2023-01-06,0022200582
OPPONENTS, Spurs,1610612759,0,1,0,0,0,1,2,4,1,5,240,0,41,82,0.5,11,28,0.393,21,26,0.808,9,29,42,25,24,5,17,3,114,42.0,114.0,0,0.5739130434782609,-3.0,2022-23,2023-01-04,0022200568
OPPONENTS, Suns,1610612756,0,1,0,0,0,1,0,9,1,5,240,0,34,87,0.391,10,37,0.27,5,7,0.714,5,31,45,22,17,4,8,0,83,45.0,83.0,0,0.5,-19.0,2022-23,2023-01-02,0022200550
OPPONENTS, Knicks,1610612752,0,1,0,0,0,1,1,12,1,5,240,0,38,90,0.422,15,41,0.366,24,31,0.774,13,25,50,20,21,7,13,2,115,50.0,115.0,0,0.5272727272727272,-7.0,2022-23,2022-12-29,0022200527
New York,Knicks,1610612752,0,1,0,1,0,0,0,8,1,5,240,0,43,90,0.478,12,32,0.375,14,17,0.824,12,34,54,30,19,4,8,6,112,54.0,112.0,0,0.6293103448275862,-7.0,2022-23,2022-12-25,0022200493
New York,Knicks,1610612752,0,1,0,1,0,0,1,9,1,5,240,0,42,76,0.553,11,26,0.423,11,18,0.611,9,29,47,25,19,2,17,3,106,47.0,106.0,0,0.6146788990825688,-7.0,2022-23,2022-12-21,0022200471
Indiana,Pacers,1610612754,0,1,0,1,0,0,1,9,1,5,240,0,39,90,0.433,13,38,0.342,15,23,0.652,12,32,53,20,28,5,15,3,106,53.0,106.0,1,0.5221238938053098,-3.0,2022-23,2022-12-18,0022200446
OPPONENTS, Kings,1610612758,0,1,0,0,0,1,1,11,1,5,240,0,33,83,0.398,10,39,0.256,23,35,0.657,11,30,52,20,21,7,17,0,99,52.0,99.0,0,0.48623853211009177,-13.0,2022-23,2022-12-11,0022200397
Charlotte,Hornets,1610612766,0,1,0,1,0,0,1,5,1,5,240,0,37,84,0.44,6,26,0.231,22,28,0.786,12,33,50,16,26,8,13,6,102,50.0,102.0,0,0.5247524752475248,-19.0,2022-23,2022-12-09,0022200377
Detroit,Pistons,1610612765,0,1,0,1,0,0,0,7,1,5,240,0,42,83,0.506,13,39,0.333,13,20,0.65,7,23,37,28,17,7,16,4,110,37.0,110.0,0,0.5833333333333334,-30.0,2022-23,2022-11-29,0022200309
New York,Knicks,1610612752,0,1,0,1,0,0,0,3,1,5,240,0,44,87,0.506,10,30,0.333,25,30,0.833,12,30,45,30,27,3,8,7,123,45.0,123.0,0,0.6548672566371682,-4.0,2022-23,2022-11-27,0022200296
New York,Knicks,1610612752,0,1,0,1,0,0,0,11,1,5,265,0,46,105,0.438,13,41,0.317,24,28,0.857,12,32,55,27,35,7,10,5,129,55.0,129.0,1,0.5615384615384615,-3.0,2022-23,2022-11-25,0022200274
Oklahoma City,Thunder,1610612760,0,1,0,1,0,0,0,9,1,5,240,0,43,88,0.489,8,24,0.333,25,32,0.781,11,27,47,25,18,5,14,5,119,47.0,119.0,0,0.5862068965517241,-10.0,2022-23,2022-11-21,0022200254
OPPONENTS, Knicks,1610612752,0,1,0,0,0,1,1,11,1,5,240,0,34,85,0.4,7,25,0.28,20,25,0.8,10,29,50,20,15,4,11,7,95,50.0,95.0,0,0.5094339622641509,-21.0,2022-23,2022-11-20,0022200240
Utah,Jazz,1610612762,0,1,0,1,0,0,1,6,1,5,240,0,36,83,0.434,14,43,0.326,25,30,0.833,15,34,55,29,22,7,21,5,111,55.0,111.0,0,0.5508474576271186,-7.0,2022-23,2022-11-15,0022200208
New York,Knicks,1610612752,0,1,0,1,0,0,0,8,1,5,240,0,48,97,0.495,10,31,0.323,29,33,0.879,13,22,43,25,18,13,13,2,135,43.0,135.0,0,0.5983606557377049,-10.0,2022-23,2022-11-13,0022200192
OPPONENTS, Pistons,1610612765,0,1,0,0,0,1,0,12,1,5,240,0,37,80,0.463,7,31,0.226,31,41,0.756,12,31,55,22,23,6,15,6,112,55.0,112.0,0,0.5619047619047619,-9.0,2022-23,2022-11-11,0022200178
Philadelphia,76ers,1610612755,0,1,0,1,0,0,0,7,1,5,240,0,37,98,0.378,13,47,0.277,17,21,0.81,13,31,51,27,25,12,15,8,104,51.0,104.0,0,0.5039370078740157,-2.0,2022-23,2022-11-04,0022200122
OPPONENTS, Hornets,1610612766,0,1,0,0,0,1,0,14,1,5,265,0,49,99,0.495,13,31,0.419,20,30,0.667,9,33,56,31,24,9,15,5,131,56.0,131.0,0,0.5882352941176471,-3.0,2022-23,2022-10-26,0022200058
OPPONENTS, Magic,1610612753,0,1,0,0,0,1,1,8,1,5,240,0,36,86,0.419,7,35,0.2,23,27,0.852,13,28,49,14,23,6,13,4,102,49.0,102.0,0,0.5,-13.0,2022-23,2022-10-24,0022200046
OPPONENTS, Pistons,1610612765,0,1,0,0,0,1,0,11,1,5,240,0,39,90,0.433,9,36,0.25,19,32,0.594,13,36,60,26,21,6,15,2,106,60.0,106.0,0,0.5508474576271186,-24.0,2022-23,2022-10-21,0022200023
OPPONENTS, Knicks,1610612752,0,1,0,0,0,1,0,10,1,5,265,0,44,109,0.404,9,37,0.243,15,18,0.833,18,36,64,28,26,7,12,5,112,64.0,112.0,1,0.549618320610687,-3.0,2022-23,2022-10-19,0022200009
OPPONENTS, Pistons,1610612765,0,1,0,0,0,1,0,7,1,5,240,0,32,78,0.41,9,33,0.273,29,36,0.806,9,29,45,22,29,4,16,1,102,45.0,102.0,0,0.5046728971962616,-26.0,2022-23,2023-04-02,0022201169
Washington,Wizards,1610612764,0,1,0,1,0,0,1,8,1,5,240,0,41,105,0.39,17,50,0.34,10,12,0.833,15,36,59,24,24,5,13,5,109,59.0,109.0,0,0.5118110236220472,-7.0,2022-23,2023-03-31,0022201151
OPPONENTS, Magic,1610612753,0,1,0,0,0,1,0,10,1,5,240,0,41,100,0.41,14,49,0.286,12,15,0.8,8,39,57,24,15,9,16,8,108,57.0,108.0,0,0.49242424242424243,-5.0,2022-23,2023-03-28,0022201133
OPPONENTS, Wizards,1610612764,0,1,0,0,0,1,0,5,1,5,240,0,42,83,0.506,10,32,0.313,18,23,0.783,4,29,38,30,23,7,14,4,112,38.0,112.0,1,0.5853658536585366,-10.0,2022-23,2023-03-21,0022201077
OPPONENTS, Magic,1610612753,0,1,0,0,0,1,2,7,1,5,240,0,43,86,0.5,8,28,0.286,19,23,0.826,11,36,54,25,20,7,19,3,113,54.0,113.0,0,0.5714285714285714,-3.0,2022-23,2023-03-16,0022201046
OPPONENTS, Magic,1610612753,0,1,0,0,0,1,0,5,1,5,240,0,44,97,0.454,10,29,0.345,16,21,0.762,13,29,47,24,16,7,9,2,114,47.0,114.0,0,0.5811965811965812,-18.0,2022-23,2023-03-14,0022201032
Orlando,Magic,1610612753,0,1,0,1,0,0,0,17,1,5,240,0,44,94,0.468,16,34,0.471,20,31,0.645,12,24,53,21,16,9,10,4,124,53.0,124.0,0,0.5752212389380531,-7.0,2022-23,2023-03-09,0022200994
Orlando,Magic,1610612753,0,1,0,1,0,0,0,3,1,5,240,0,42,84,0.5,11,31,0.355,24,31,0.774,6,32,41,29,25,11,11,2,119,41.0,119.0,0,0.6016949152542372,-3.0,2022-23,2023-03-05,0022200966
Charlotte,Hornets,1610612766,0,1,0,1,0,0,0,7,1,5,240,0,38,78,0.487,9,24,0.375,21,25,0.84,8,26,41,25,20,11,21,4,106,41.0,106.0,0,0.5431034482758621,-11.0,2022-23,2023-03-03,0022200946
Orlando,Magic,1610612753,0,1,0,1,0,0,1,11,1,5,240,0,35,90,0.389,6,29,0.207,32,38,0.842,15,40,66,16,19,4,14,8,108,66.0,108.0,0,0.4857142857142857,-13.0,2022-23,2023-02-25,0022200905
OPPONENTS, Pistons,1610612765,0,1,0,0,0,1,2,8,1,5,240,0,37,81,0.457,17,34,0.5,15,19,0.789,6,39,53,22,25,5,21,7,106,53.0,106.0,0,0.5,-2.0,2022-23,2023-02-23,0022200888
OPPONENTS, Magic,1610612753,0,1,0,0,0,1,1,9,1,5,240,0,43,84,0.512,13,31,0.419,14,18,0.778,9,20,38,26,17,6,19,2,113,38.0,113.0,0,0.575,-10.0,2022-23,2023-02-14,0022200868
Charlotte,Hornets,1610612766,0,1,0,1,0,0,0,7,1,5,240,0,45,83,0.542,12,33,0.364,11,23,0.478,8,31,46,28,23,8,15,6,113,46.0,113.0,0,0.6186440677966102,-6.0,2022-23,2023-02-05,0022200802
OPPONENTS, Magic,1610612753,0,1,0,0,0,1,1,10,1,5,240,0,33,87,0.379,6,38,0.158,22,29,0.759,12,34,56,12,21,10,15,4,94,56.0,94.0,0,0.4411764705882353,-11.0,2022-23,2023-02-01,0022200770
Philadelphia,76ers,1610612755,0,1,0,1,0,0,0,10,1,5,240,0,40,85,0.471,11,30,0.367,18,23,0.783,8,37,55,28,25,8,19,3,109,55.0,109.0,0,0.5483870967741935,-10.0,2022-23,2023-01-30,0022200756
OPPONENTS, Pacers,1610612754,0,1,0,0,0,1,3,13,1,5,240,0,41,85,0.482,15,35,0.429,23,29,0.793,10,22,45,25,20,14,17,5,120,45.0,120.0,0,0.5641025641025641,-6.0,2022-23,2023-01-25,0022200720
OPPONENTS, Magic,1610612753,0,1,0,0,0,1,1,7,1,5,240,0,42,90,0.467,14,34,0.412,20,24,0.833,9,32,48,24,19,3,11,10,118,48.0,118.0,0,0.5689655172413793,-20.0,2022-23,2023-01-21,0022200693
OPPONENTS, Magic,1610612753,0,1,0,0,0,1,0,6,1,5,240,0,42,96,0.438,14,36,0.389,10,16,0.625,11,29,46,23,25,13,15,3,108,46.0,108.0,1,0.5284552845528455,-4.0,2022-23,2023-01-13,0022200638
Portland,Trail Blazers,1610612757,0,1,0,1,0,0,1,7,1,5,240,0,42,87,0.483,6,35,0.171,16,19,0.842,13,30,50,22,22,10,17,7,106,50.0,106.0,0,0.5663716814159292,-3.0,2022-23,2023-01-10,0022200616
OPPONENTS, Magic,1610612753,0,1,0,0,0,1,0,8,1,5,240,0,41,90,0.456,14,44,0.318,15,20,0.75,9,32,49,24,18,7,13,7,111,49.0,111.0,0,0.5508474576271186,-25.0,2022-23,2023-01-09,0022200610
Orlando,Magic,1610612753,0,1,0,1,0,0,1,4,1,5,240,0,39,84,0.464,11,36,0.306,26,30,0.867,7,32,43,23,22,6,11,3,115,43.0,115.0,1,0.5585585585585585,-8.0,2022-23,2023-01-05,0022200576
OPPONENTS, Thunder,1610612760,0,1,0,0,0,1,0,11,1,5,240,0,36,89,0.404,15,37,0.405,28,31,0.903,9,24,44,23,23,9,9,3,115,44.0,115.0,0,0.5267857142857143,-11.0,2022-23,2023-01-04,0022200566
Orlando,Magic,1610612753,0,1,0,1,0,0,0,8,1,5,240,0,42,100,0.42,5,27,0.185,11,16,0.688,8,27,43,24,18,8,11,2,100,43.0,100.0,0,0.5196850393700787,-19.0,2022-23,2022-12-30,0022200529
OPPONENTS, Magic,1610612753,0,1,0,0,0,1,0,6,1,5,240,0,35,85,0.412,5,22,0.227,26,34,0.765,15,32,53,24,26,5,13,5,101,53.0,101.0,0,0.5514018691588785,-20.0,2022-23,2022-12-28,0022200515
OPPONENTS, Spurs,1610612759,0,1,0,0,0,1,0,8,1,5,240,0,44,97,0.454,12,38,0.316,13,18,0.722,13,25,46,28,18,10,13,6,113,46.0,113.0,0,0.576,-20.0,2022-23,2022-12-23,0022200479
OPPONENTS, Raptors,1610612761,0,1,0,0,0,1,0,11,1,5,240,0,30,75,0.4,6,25,0.24,33,38,0.868,7,21,39,18,25,9,9,7,99,39.0,99.0,0,0.5052631578947369,-12.0,2022-23,2022-12-11,0022200398
OPPONENTS, Raptors,1610612761,0,1,0,0,0,1,0,8,1,5,240,0,36,85,0.424,10,35,0.286,27,33,0.818,7,26,41,23,17,10,7,5,109,41.0,109.0,0,0.5462962962962963,-4.0,2022-23,2022-12-09,0022200379
OPPONENTS, Magic,1610612753,0,1,0,0,0,1,1,11,1,5,240,0,38,78,0.487,11,28,0.393,21,26,0.808,5,24,40,23,20,9,16,2,108,40.0,108.0,0,0.5446428571428571,-13.0,2022-23,2022-12-03,0022200340
Orlando,Magic,1610612753,0,1,0,1,0,0,1,6,1,5,240,0,36,79,0.456,12,40,0.3,19,25,0.76,7,19,32,21,20,9,16,4,103,32.0,103.0,0,0.5229357798165137,-30.0,2022-23,2022-11-27,0022200297
Orlando,Magic,1610612753,0,1,0,1,0,0,0,11,1,5,240,0,34,80,0.425,9,35,0.257,22,27,0.815,9,26,46,20,15,7,14,6,99,46.0,99.0,0,0.5142857142857142,-8.0,2022-23,2022-11-25,0022200273
OPPONENTS, Magic,1610612753,0,1,0,0,0,1,0,10,1,5,240,0,36,85,0.424,11,35,0.314,19,25,0.76,12,26,48,20,25,10,17,2,102,48.0,102.0,0,0.509090909090909,-21.0,2022-23,2022-11-21,0022200249
OPPONENTS, Magic,1610612753,0,1,0,0,0,1,2,14,1,5,240,0,39,91,0.429,16,42,0.381,19,26,0.731,11,30,55,16,17,8,11,6,113,55.0,113.0,0,0.514018691588785,-1.0,2022-23,2022-11-19,0022200236
Orlando,Magic,1610612753,0,1,0,1,0,0,0,10,1,5,240,0,36,88,0.409,14,36,0.389,19,23,0.826,22,26,58,23,18,3,22,7,105,58.0,105.0,1,0.5315315315315315,-7.0,2022-23,2022-11-14,0022200200
OPPONENTS, Suns,1610612756,0,1,0,0,0,1,0,8,1,5,240,0,38,95,0.4,13,42,0.31,8,9,0.889,11,27,46,22,14,7,11,4,97,46.0,97.0,0,0.5128205128205128,-17.0,2022-23,2022-11-11,0022200177
Orlando,Magic,1610612753,0,1,0,1,0,0,1,5,1,5,265,0,50,92,0.543,4,23,0.174,19,20,0.95,7,41,53,27,26,8,18,4,123,53.0,123.0,1,0.5923076923076923,-3.0,2022-23,2022-11-05,0022200132
OPPONENTS, Magic,1610612753,0,1,0,0,0,1,1,6,1,5,240,0,39,87,0.448,10,29,0.345,20,20,1.0,12,37,55,20,14,7,25,10,108,55.0,108.0,0,0.49166666666666664,-8.0,2022-23,2022-11-01,0022200105
OPPONENTS, Hornets,1610612766,0,1,0,0,0,1,1,6,1,5,240,0,33,86,0.384,11,38,0.289,16,24,0.667,10,37,53,21,18,3,15,4,93,53.0,93.0,0,0.48214285714285715,-20.0,2022-23,2022-10-28,0022200071
OPPONENTS, Magic,1610612753,0,1,0,0,0,1,0,8,1,5,240,0,42,86,0.488,11,30,0.367,14,19,0.737,10,38,56,21,24,5,18,5,109,56.0,109.0,1,0.5478260869565217,-4.0,2022-23,2022-10-19,0022200003
Indiana,Pacers,1610612754,0,1,0,1,0,0,0,9,1,5,240,0,41,83,0.494,11,31,0.355,22,28,0.786,9,33,51,29,22,7,19,3,115,51.0,115.0,0,0.5737704918032787,-7.0,2022-23,2023-04-07,0022201203
OPPONENTS, Thunder,1610612760,0,1,0,0,0,1,1,4,1,5,240,0,42,88,0.477,4,30,0.133,29,34,0.853,11,34,49,21,24,10,11,3,117,49.0,117.0,1,0.5779816513761468,-4.0,2022-23,2023-03-31,0022201149
Toronto,Raptors,1610612761,0,1,0,1,0,0,0,11,1,5,240,0,39,89,0.438,7,34,0.206,29,39,0.744,13,27,51,21,22,11,10,7,114,51.0,114.0,0,0.5607476635514018,-4.0,2022-23,2023-03-22,0022201085
OPPONENTS, Pacers,1610612754,0,1,0,0,0,1,1,13,1,5,240,0,37,82,0.451,9,26,0.346,26,34,0.765,13,35,61,27,26,5,22,6,109,61.0,109.0,0,0.5423728813559322,-6.0,2022-23,2023-03-20,0022201071
Indiana,Pacers,1610612754,0,1,0,1,0,0,3,5,1,5,240,0,45,87,0.517,12,31,0.387,19,20,0.95,12,29,46,28,17,5,17,5,121,46.0,121.0,0,0.6083333333333333,-20.0,2022-23,2023-03-18,0022201057
OPPONENTS, Pacers,1610612754,0,1,0,0,0,1,2,10,1,5,240,0,36,86,0.419,10,34,0.294,15,24,0.625,13,29,52,23,15,7,16,5,97,52.0,97.0,0,0.5267857142857143,-20.0,2022-23,2023-03-13,0022201020
Detroit,Pistons,1610612765,0,1,0,1,0,0,0,12,1,5,240,0,43,94,0.457,11,34,0.324,18,27,0.667,12,30,54,25,24,7,12,7,115,54.0,115.0,0,0.5714285714285714,-6.0,2022-23,2023-03-11,0022201006
Indiana,Pacers,1610612754,0,1,0,1,0,0,0,10,1,5,240,0,53,90,0.589,15,37,0.405,22,31,0.71,5,25,40,28,24,8,9,4,143,40.0,143.0,1,0.6639344262295082,-4.0,2022-23,2023-03-06,0022200972
OPPONENTS, Pacers,1610612754,0,1,0,0,0,1,0,5,1,5,240,0,41,90,0.456,8,23,0.348,9,11,0.818,6,34,45,23,18,11,14,8,99,45.0,99.0,0,0.5289256198347108,-11.0,2022-23,2023-03-02,0022200944
Indiana,Pacers,1610612754,0,1,0,1,0,0,0,7,1,5,240,0,46,91,0.505,11,34,0.324,14,20,0.7,8,24,39,30,21,11,11,7,117,39.0,117.0,0,0.6129032258064516,-6.0,2022-23,2023-02-13,0022200859
OPPONENTS, Pacers,1610612754,0,1,0,0,0,1,1,7,1,5,240,0,43,95,0.453,14,40,0.35,13,17,0.765,17,16,40,27,18,8,8,3,113,40.0,113.0,0,0.6194690265486725,-14.0,2022-23,2023-02-11,0022200849
Indiana,Pacers,1610612754,0,1,0,1,0,0,0,7,1,5,240,0,36,85,0.424,11,39,0.282,21,28,0.75,11,27,45,23,16,9,15,3,104,45.0,104.0,0,0.5267857142857143,-13.0,2022-23,2023-02-10,0022200836
OPPONENTS, Kings,1610612758,0,1,0,0,0,1,1,1,1,5,240,0,37,86,0.43,13,38,0.342,17,20,0.85,11,38,50,24,15,6,20,5,104,50.0,104.0,0,0.5126050420168067,-3.0,2022-23,2023-02-03,0022200786
OPPONENTS, Pacers,1610612754,0,1,0,0,0,1,1,7,1,5,240,0,36,79,0.456,9,32,0.281,19,21,0.905,11,27,45,21,22,4,18,6,100,45.0,100.0,0,0.5327102803738317,-12.0,2022-23,2023-01-29,0022200753
OPPONENTS, Pacers,1610612754,0,1,0,0,0,1,1,13,1,5,240,0,36,96,0.375,13,37,0.351,22,26,0.846,11,37,61,22,29,10,15,4,107,61.0,107.0,1,0.47540983606557374,-5.0,2022-23,2023-01-21,0022200697
OPPONENTS, Pacers,1610612754,0,1,0,0,0,1,1,17,1,5,240,0,39,94,0.415,12,33,0.364,16,24,0.667,20,28,65,23,19,9,24,10,106,65.0,106.0,0,0.512396694214876,-20.0,2022-23,2023-01-18,0022200674
Indiana,Pacers,1610612754,0,1,0,1,0,0,1,12,1,5,240,0,38,103,0.369,11,47,0.234,25,28,0.893,16,33,61,26,20,5,20,8,112,61.0,112.0,0,0.48120300751879697,-18.0,2022-23,2023-01-14,0022200643
OPPONENTS, Hornets,1610612766,0,1,0,0,0,1,0,7,1,5,240,0,38,88,0.432,11,33,0.333,24,27,0.889,13,36,56,25,26,8,18,4,111,56.0,111.0,1,0.5338983050847458,-5.0,2022-23,2023-01-08,0022200598
OPPONENTS, Trail Blazers,1610612757,0,1,0,0,0,1,0,6,1,5,240,0,38,94,0.404,9,33,0.273,14,17,0.824,12,40,58,30,19,5,18,1,99,58.0,99.0,0,0.5230769230769231,-9.0,2022-23,2023-01-06,0022200580
OPPONENTS, Pacers,1610612754,0,1,0,0,0,1,0,10,1,5,265,0,45,95,0.474,13,36,0.361,23,26,0.885,13,32,55,31,18,7,13,8,126,55.0,126.0,0,0.6031746031746031,-3.0,2022-23,2023-01-04,0022200567
OPPONENTS, Raptors,1610612761,0,1,0,0,0,1,0,6,1,5,240,0,41,91,0.451,14,42,0.333,18,23,0.783,12,24,42,26,27,5,11,11,114,42.0,114.0,0,0.5775862068965517,-8.0,2022-23,2023-01-02,0022200553
OPPONENTS, Wizards,1610612764,0,1,0,0,0,1,0,2,1,5,240,0,41,77,0.532,10,29,0.345,19,25,0.76,12,26,40,25,19,6,14,3,111,40.0,111.0,0,0.6346153846153846,-10.0,2022-23,2022-12-09,0022200378
OPPONENTS, Pacers,1610612754,0,1,0,0,0,1,0,4,1,5,240,0,40,91,0.44,10,33,0.303,10,12,0.833,12,32,48,22,22,10,15,5,100,48.0,100.0,0,0.5344827586206896,-16.0,2022-23,2022-12-04,0022200351
OPPONENTS, Pacers,1610612754,0,1,0,0,0,1,1,8,1,5,240,0,40,92,0.435,12,34,0.353,27,33,0.818,9,26,43,25,35,12,19,5,119,43.0,119.0,1,0.5118110236220472,-20.0,2022-23,2022-12-02,0022200335
OPPONENTS, Pacers,1610612754,0,1,0,0,0,1,0,6,1,5,240,0,40,100,0.4,12,37,0.324,22,30,0.733,12,35,53,28,21,8,15,5,114,53.0,114.0,0,0.5190839694656488,-23.0,2022-23,2022-11-30,0022200323
Charlotte,Hornets,1610612766,0,1,0,1,0,0,1,9,1,5,240,0,43,94,0.457,12,33,0.364,15,18,0.833,14,30,53,29,23,8,18,4,113,53.0,113.0,0,0.5669291338582677,-12.0,2022-23,2022-11-16,0022200211
OPPONENTS, Raptors,1610612761,0,1,0,0,0,1,0,6,1,5,240,0,37,94,0.394,7,35,0.2,23,29,0.793,16,27,49,14,18,12,12,8,104,49.0,104.0,0,0.49038461538461536,-14.0,2022-23,2022-11-12,0022200187
Washington,Wizards,1610612764,0,1,0,1,0,0,0,6,1,5,240,0,41,86,0.477,12,30,0.4,23,28,0.821,9,29,44,25,23,5,13,3,117,44.0,117.0,0,0.5739130434782609,-10.0,2022-23,2022-10-28,0022200074
OPPONENTS, Pacers,1610612754,0,1,0,0,0,1,0,11,1,5,240,0,38,90,0.422,12,44,0.273,18,23,0.783,14,33,58,27,23,3,13,4,106,58.0,106.0,0,0.5603448275862069,-14.0,2022-23,2022-10-24,0022200044
OPPONENTS, Pistons,1610612765,0,1,0,0,0,1,1,12,1,5,240,0,37,95,0.389,18,42,0.429,23,30,0.767,17,36,65,26,20,5,14,3,115,65.0,115.0,0,0.5338983050847458,-9.0,2022-23,2022-10-22,0022200029
Indiana,Pacers,1610612754,0,1,0,1,0,0,0,13,1,5,240,0,51,104,0.49,11,35,0.314,21,22,0.955,14,28,55,32,34,8,16,6,134,55.0,134.0,0,0.6014492753623188,-3.0,2022-23,2022-10-21,0022200018
Indiana,Pacers,1610612754,0,1,0,1,0,0,0,12,1,5,240,0,39,97,0.402,15,42,0.357,14,21,0.667,12,30,54,21,20,7,15,5,107,54.0,107.0,0,0.49586776859504134,-7.0,2022-23,2022-10-19,0022200004
OPPONENTS, Raptors,1610612761,0,1,0,0,0,1,0,5,1,5,240,0,42,84,0.5,8,26,0.308,18,23,0.783,14,20,39,26,19,6,13,3,110,39.0,110.0,0,0.6238532110091743,-7.0,2022-23,2023-03-31,0022201150
OPPONENTS, 76ers,1610612755,0,1,0,0,0,1,1,7,1,5,240,0,34,78,0.436,13,31,0.419,24,27,0.889,8,28,43,21,16,3,13,7,105,43.0,105.0,0,0.5288461538461539,-20.0,2022-23,2023-03-25,0022201110
Charlotte,Hornets,1610612766,0,1,0,1,0,0,1,12,1,5,240,0,29,86,0.337,5,35,0.143,19,26,0.731,7,28,47,20,16,10,14,6,82,47.0,82.0,0,0.4336283185840708,-39.0,2022-23,2023-03-17,0022201047
OPPONENTS, Wizards,1610612764,0,1,0,0,0,1,1,9,1,5,240,0,34,84,0.405,6,26,0.231,19,23,0.826,6,29,44,19,20,4,10,5,93,44.0,93.0,0,0.4953271028037383,-19.0,2022-23,2023-03-12,0022201016
OPPONENTS, Trail Blazers,1610612757,0,1,0,0,0,1,0,11,1,5,240,0,42,80,0.525,15,36,0.417,20,30,0.667,5,31,47,24,17,6,9,3,119,47.0,119.0,0,0.6111111111111112,-1.0,2022-23,2023-03-10,0022200998
OPPONENTS, Grizzlies,1610612763,0,1,0,0,0,1,0,9,1,5,240,0,34,87,0.391,7,32,0.219,30,36,0.833,13,36,58,22,27,5,11,7,105,58.0,105.0,0,0.5233644859813084,-5.0,2022-23,2023-02-23,0022200889
San Antonio,Spurs,1610612759,0,1,0,1,0,0,0,4,1,5,240,0,52,89,0.584,7,21,0.333,14,15,0.933,9,26,39,32,25,8,18,0,125,39.0,125.0,0,0.6461538461538462,-12.0,2022-23,2023-02-03,0022200791
Sacramento,Kings,1610612758,0,1,0,1,0,0,1,9,1,5,240,0,46,84,0.548,13,33,0.394,22,29,0.759,4,25,38,28,20,6,9,5,127,38.0,127.0,0,0.6324786324786325,-2.0,2022-23,2023-01-21,0022200698
Portland,Trail Blazers,1610612757,0,1,0,1,0,0,1,10,1,5,240,0,32,85,0.376,9,37,0.243,22,29,0.759,13,31,54,19,15,4,16,3,95,54.0,95.0,0,0.4766355140186916,-10.0,2022-23,2023-01-19,0022200682
Utah,Jazz,1610612762,0,1,0,1,0,0,2,11,1,5,240,0,43,90,0.478,12,40,0.3,19,23,0.826,10,38,59,20,24,5,12,6,117,59.0,117.0,0,0.5625,-1.0,2022-23,2023-01-14,0022200646
Philadelphia,76ers,1610612755,0,1,0,1,0,0,0,8,1,5,240,0,39,88,0.443,11,36,0.306,25,27,0.926,9,30,47,30,29,4,17,3,114,47.0,114.0,0,0.5476190476190477,-19.0,2022-23,2023-01-12,0022200626
OPPONENTS, Pistons,1610612765,0,1,0,0,0,1,0,9,1,5,240,0,36,89,0.404,14,39,0.359,30,36,0.833,3,23,35,23,22,9,11,5,116,35.0,116.0,0,0.49166666666666664,-31.0,2022-23,2023-01-10,0022200612
Detroit,Pistons,1610612765,0,1,0,1,0,0,0,6,1,5,240,0,44,87,0.506,8,23,0.348,15,18,0.833,10,33,49,25,20,9,23,2,111,49.0,111.0,0,0.552,-12.0,2022-23,2023-01-08,0022200596
Oklahoma City,Thunder,1610612760,0,1,0,1,0,0,0,8,1,5,240,0,35,92,0.38,12,36,0.333,14,22,0.636,15,35,58,16,21,7,16,6,96,58.0,96.0,0,0.46788990825688076,-19.0,2022-23,2022-12-31,0022200545
OPPONENTS, 76ers,1610612755,0,1,0,0,0,1,1,12,1,5,240,0,39,84,0.464,6,31,0.194,27,31,0.871,10,29,51,21,24,8,16,10,111,51.0,111.0,0,0.5405405405405406,-5.0,2022-23,2022-12-27,0022200506
OPPONENTS, Pistons,1610612765,0,1,0,0,0,1,0,12,1,5,240,0,31,79,0.392,6,23,0.261,25,34,0.735,11,35,58,15,15,6,22,1,93,58.0,93.0,0,0.4380952380952381,-20.0,2022-23,2022-12-21,0022200467
OPPONENTS, Raptors,1610612761,0,1,0,0,0,1,1,7,1,5,265,0,37,88,0.42,11,40,0.275,16,20,0.8,9,41,57,24,20,6,16,3,101,57.0,101.0,0,0.5126050420168067,-3.0,2022-23,2022-12-19,0022200453
OPPONENTS, Kings,1610612758,0,1,0,0,0,1,0,9,1,5,240,0,38,92,0.413,10,42,0.238,17,20,0.85,13,35,57,21,22,5,17,4,103,57.0,103.0,0,0.5042735042735043,-20.0,2022-23,2022-12-13,0022200409
